Analyzed file:	D:\пешики\00022.MTS
 Coordinate: [102 x 204 from (320, -19)]
Frame №	1415 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [103 x 207 from (245, 221)]
+Object's №: 1
 Coordinate: [99 x 199 from (326, -17)]
Frame №	1416 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 231)]
+Object's №: 1
 Coordinate: [99 x 198 from (325, -16)]
Frame №	1417 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 232)]
+Object's №: 1
 Coordinate: [102 x 204 from (325, -18)]
Frame №	1418 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 233)]
+Object's №: 1
 Coordinate: [104 x 209 from (323, -18)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 217)]
Frame №	1419 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 234)]
+Object's №: 1
 Coordinate: [107 x 215 from (325, -16)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 215)]
Frame №	1420 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 235)]
+Object's №: 1
 Coordinate: [107 x 214 from (325, -12)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 213)]
Frame №	1421 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 236)]
+Object's №: 1
 Coordinate: [110 x 220 from (325, -9)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 211)]
Frame №	1422 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 237)]
+Object's №: 1
 Coordinate: [112 x 223 from (324, -10)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 209)]
Frame №	1423 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 238)]
+Object's №: 1
 Coordinate: [109 x 219 from (325, -5)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 207)]
Frame №	1424 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 239)]
+Object's №: 1
 Coordinate: [112 x 224 from (326, -5)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 205)]
Frame №	1425 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 197 from (244, 240)]
+Object's №: 1
 Coordinate: [111 x 223 from (326, -4)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 203)]
Frame №	1426 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [98 x 197 from (244, 241)]
+Object's №: 1
 Coordinate: [114 x 228 from (327, -8)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 201)]
Frame №	1427 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [98 x 197 from (244, 242)]
+Object's №: 1
 Coordinate: [110 x 219 from (330, -1)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 199)]
Frame №	1428 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [98 x 197 from (244, 243)]
+Object's №: 1
 Coordinate: [110 x 219 from (329, 1)]
+Object's №: 2
 Coordinate: [117 x 233 from (32, 197)]
+Object's №: 3
 Coordinate: [123 x 246 from (255, 224)]
Frame №	1429 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [110 x 220 from (329, 2)]
+Object's №: 1
 Coordinate: [117 x 233 from (32, 195)]
+Object's №: 2
 Coordinate: [121 x 242 from (255, 229)]
+Object's №: 3
 Coordinate: [102 x 205 from (269, 0)]
Frame №	1430 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [110 x 220 from (328, 3)]
+Object's №: 1
 Coordinate: [117 x 233 from (32, 193)]
+Object's №: 2
 Coordinate: [119 x 238 from (256, 235)]
+Object's №: 3
 Coordinate: [106 x 211 from (267, -4)]
Frame №	1431 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [109 x 219 from (329, 5)]
+Object's №: 1
 Coordinate: [109 x 219 from (260, 246)]
+Object's №: 2
 Coordinate: [106 x 213 from (265, -3)]
Frame №	1432 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [111 x 222 from (329, 4)]
+Object's №: 1
 Coordinate: [109 x 219 from (259, 247)]
+Object's №: 2
 Coordinate: [104 x 208 from (270, 0)]
Frame №	1433 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [110 x 220 from (329, 8)]
+Object's №: 1
 Coordinate: [115 x 230 from (258, 244)]
+Object's №: 2
 Coordinate: [105 x 211 from (268, 0)]
Frame №	1434 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 231 from (325, 6)]
+Object's №: 1
 Coordinate: [115 x 230 from (258, 244)]
+Object's №: 2
 Coordinate: [106 x 214 from (267, 0)]
Frame №	1435 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 233 from (324, 10)]
+Object's №: 1
 Coordinate: [115 x 230 from (258, 244)]
+Object's №: 2
 Coordinate: [106 x 214 from (267, 0)]
Frame №	1436 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [122 x 244 from (323, 9)]
+Object's №: 1
 Coordinate: [121 x 241 from (256, 241)]
+Object's №: 2
 Coordinate: [106 x 214 from (267, 0)]
Frame №	1437 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [123 x 245 from (323, 10)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 244)]
+Object's №: 2
 Coordinate: [101 x 202 from (269, 8)]
Frame №	1438 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 230 from (330, 23)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 245)]
+Object's №: 2
 Coordinate: [106 x 212 from (269, 4)]
+Object's №: 3
 Coordinate: [84 x 168 from (559, -6)]
Frame №	1439 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [116 x 232 from (324, 26)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 246)]
+Object's №: 2
 Coordinate: [106 x 212 from (265, 13)]
+Object's №: 3
 Coordinate: [87 x 174 from (560, -7)]
Frame №	1440 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 230 from (329, 28)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 247)]
+Object's №: 2
 Coordinate: [107 x 215 from (269, 14)]
+Object's №: 3
 Coordinate: [87 x 174 from (559, -8)]
Frame №	1441 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 36)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 248)]
+Object's №: 2
 Coordinate: [111 x 223 from (269, 14)]
+Object's №: 3
 Coordinate: [87 x 174 from (558, -9)]
Frame №	1442 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 38)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 249)]
+Object's №: 2
 Coordinate: [113 x 226 from (269, 14)]
+Object's №: 3
 Coordinate: [87 x 174 from (557, -10)]
Frame №	1443 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 40)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 250)]
+Object's №: 2
 Coordinate: [113 x 226 from (269, 15)]
+Object's №: 3
 Coordinate: [87 x 174 from (556, -11)]
Frame №	1444 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 42)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 251)]
+Object's №: 2
 Coordinate: [116 x 232 from (267, 17)]
+Object's №: 3
 Coordinate: [87 x 174 from (555, -12)]
Frame №	1445 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 44)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 252)]
+Object's №: 2
 Coordinate: [114 x 228 from (270, 19)]
+Object's №: 3
 Coordinate: [87 x 174 from (554, -13)]
Frame №	1446 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 46)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 253)]
+Object's №: 2
 Coordinate: [114 x 228 from (270, 20)]
+Object's №: 3
 Coordinate: [87 x 174 from (553, -14)]
Frame №	1447 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 48)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 254)]
+Object's №: 2
 Coordinate: [114 x 228 from (270, 21)]
+Object's №: 3
 Coordinate: [87 x 174 from (552, -15)]
Frame №	1448 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 50)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 255)]
+Object's №: 2
 Coordinate: [114 x 228 from (270, 22)]
+Object's №: 3
 Coordinate: [87 x 174 from (551, -16)]
Frame №	1449 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [109 x 219 from (332, 52)]
+Object's №: 1
 Coordinate: [127 x 254 from (252, 256)]
+Object's №: 2
 Coordinate: [105 x 211 from (270, 32)]
+Object's №: 3
 Coordinate: [87 x 174 from (550, -17)]
Frame №	1450 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [111 x 223 from (338, 46)]
+Object's №: 1
 Coordinate: [104 x 209 from (274, 34)]
+Object's №: 2
 Coordinate: [87 x 174 from (549, -18)]
Frame №	1451 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [119 x 238 from (336, 44)]
+Object's №: 1
 Coordinate: [104 x 209 from (274, 34)]
+Object's №: 2
 Coordinate: [87 x 174 from (548, -19)]
Frame №	1452 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [122 x 245 from (335, 41)]
+Object's №: 1
 Coordinate: [109 x 219 from (274, 32)]
Frame №	1453 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [124 x 248 from (336, 46)]
+Object's №: 1
 Coordinate: [107 x 214 from (276, 36)]
Frame №	1454 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [119 x 237 from (337, 56)]
+Object's №: 1
 Coordinate: [106 x 212 from (279, 42)]
Frame №	1455 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [118 x 236 from (338, 58)]
+Object's №: 1
 Coordinate: [108 x 216 from (277, 45)]
Frame №	1456 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [119 x 237 from (340, 59)]
+Object's №: 1
 Coordinate: [108 x 216 from (277, 46)]
Frame №	1457 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [119 x 237 from (340, 59)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 48)]
Frame №	1458 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [114 x 228 from (347, 65)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 49)]
Frame №	1459 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [112 x 224 from (348, 67)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 50)]
Frame №	1460 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [112 x 223 from (348, 69)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 51)]
Frame №	1461 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [112 x 223 from (348, 69)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 52)]
Frame №	1462 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [113 x 226 from (348, 70)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 53)]
Frame №	1463 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [110 x 221 from (349, 78)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 54)]
Frame №	1464 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [111 x 221 from (350, 77)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 55)]
Frame №	1465 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [116 x 232 from (349, 74)]
+Object's №: 1
 Coordinate: [115 x 230 from (273, 56)]
Frame №	1466 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [114 x 229 from (349, 76)]
+Object's №: 1
 Coordinate: [109 x 219 from (287, 63)]
Frame №	1467 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [114 x 227 from (349, 82)]
+Object's №: 1
 Coordinate: [115 x 230 from (287, 62)]
Frame №	1468 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [117 x 234 from (351, 85)]
+Object's №: 1
 Coordinate: [110 x 219 from (289, 70)]
Frame №	1469 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [120 x 239 from (350, 85)]
+Object's №: 1
 Coordinate: [110 x 219 from (289, 71)]
Frame №	1470 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [118 x 237 from (351, 90)]
+Object's №: 1
 Coordinate: [118 x 236 from (286, 73)]
Frame №	1471 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [117 x 234 from (355, 94)]
+Object's №: 1
 Coordinate: [120 x 240 from (286, 74)]
Frame №	1472 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [117 x 234 from (355, 94)]
+Object's №: 1
 Coordinate: [124 x 248 from (286, 77)]
Frame №	1473 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [116 x 232 from (353, 95)]
+Object's №: 1
 Coordinate: [122 x 244 from (288, 81)]
Frame №	1474 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [112 x 225 from (356, 104)]
+Object's №: 1
 Coordinate: [117 x 235 from (289, 91)]
Frame №	1475 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [112 x 224 from (357, 104)]
+Object's №: 1
 Coordinate: [118 x 236 from (292, 91)]
Frame №	1476 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [115 x 231 from (357, 102)]
+Object's №: 1
 Coordinate: [117 x 235 from (289, 91)]
Frame №	1477 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [121 x 242 from (353, 97)]
+Object's №: 1
 Coordinate: [116 x 232 from (295, 95)]
Frame №	1478 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [118 x 236 from (356, 103)]
+Object's №: 1
 Coordinate: [116 x 232 from (292, 98)]
Frame №	1479 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [118 x 236 from (356, 105)]
+Object's №: 1
 Coordinate: [113 x 226 from (295, 101)]
Frame №	1480 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [121 x 241 from (356, 105)]
+Object's №: 1
 Coordinate: [115 x 230 from (294, 100)]
Frame №	1481 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [121 x 241 from (356, 105)]
+Object's №: 1
 Coordinate: [108 x 216 from (304, 107)]
Frame №	1482 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [113 x 226 from (366, 118)]
+Object's №: 1
 Coordinate: [111 x 223 from (303, 110)]
Frame №	1483 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [121 x 242 from (363, 113)]
+Object's №: 1
 Coordinate: [113 x 226 from (303, 110)]
Frame №	1484 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [120 x 240 from (360, 121)]
+Object's №: 1
 Coordinate: [110 x 221 from (305, 117)]
Frame №	1485 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [127 x 253 from (364, 116)]
+Object's №: 1
 Coordinate: [118 x 235 from (304, 114)]
Frame №	1486 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [126 x 251 from (364, 122)]
+Object's №: 1
 Coordinate: [114 x 229 from (305, 124)]
Frame №	1487 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [127 x 253 from (364, 126)]
+Object's №: 1
 Coordinate: [112 x 224 from (308, 123)]
