Analyzed file:	C:\Users\Medivh\Desktop\mega3.mp4
Object's on frame in detect_filter:	0
Frame ¹	1591 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1592 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1593 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1594 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1595 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1596 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1597 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1598 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1599 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1600 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1601 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1602 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1603 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1604 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1605 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1606 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1607 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1608 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1609 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1610 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1611 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1612 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1613 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1614 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1615 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1616 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1617 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1618 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1619 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1620 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1621 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1622 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1623 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1624 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1625 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1626 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1627 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1628 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1629 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1630 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1631 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1632 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1633 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1634 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1635 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1636 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1637 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1638 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1639 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1640 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1641 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1642 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1643 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1644 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1645 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1646 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1647 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1648 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1649 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1650 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1651 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1652 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1653 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1654 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1655 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1656 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1657 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1658 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1659 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1660 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1661 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1662 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1663 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1664 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1665 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1666 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1667 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1668 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1669 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1670 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1671 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1672 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1673 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1674 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1675 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1676 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1677 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1678 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1679 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1680 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1681 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1682 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1683 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1684 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1685 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1686 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1687 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1688 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1689 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1690 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1691 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1692 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1693 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1694 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1695 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1696 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1697 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1698 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1699 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1700 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1701 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1702 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1703 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1704 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1705 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1706 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1707 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1708 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1709 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1710 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1711 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1712 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1713 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1714 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1715 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1716 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1717 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1718 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1719 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1720 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1721 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1722 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1723 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1724 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1725 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1726 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1727 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1728 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1729 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1730 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1731 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1732 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1733 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1734 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1735 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1736 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1737 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1738 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1739 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1740 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1741 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1742 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1743 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [81 x 161 from (388, 33)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [81 x 161 from (388, 33)]
Frame ¹	1744 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1745 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1746 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1747 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1748 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1749 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1750 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1751 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1752 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1753 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1754 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1755 ----------------------
Object's on frame in detect:	1
