Analyzed file:	D:\пешики\00022.MTS
 Coordinate: [118 x 236 from (242, 153)]
+Object's №: 2
 Coordinate: [96 x 191 from (13, 89)]
+Object's №: 3
 Coordinate: [86 x 172 from (472, 250)]
Frame №	1171 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [115 x 230 from (84, 252)]
+Object's №: 1
 Coordinate: [112 x 224 from (245, 160)]
+Object's №: 2
 Coordinate: [102 x 204 from (9, 89)]
+Object's №: 3
 Coordinate: [88 x 176 from (469, 244)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [115 x 230 from (84, 252)]
+Object's №: 1
 Coordinate: [112 x 224 from (245, 160)]
+Object's №: 2
 Coordinate: [102 x 204 from (9, 89)]
+Object's №: 3
 Coordinate: [88 x 176 from (469, 244)]
Frame №	1172 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [228 x 455 from (56, 66)]
+Object's №: 1
 Coordinate: [110 x 219 from (87, 259)]
+Object's №: 2
 Coordinate: [112 x 225 from (244, 160)]
+Object's №: 3
 Coordinate: [104 x 209 from (7, 91)]
				-----rejected------
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [228 x 455 from (56, 66)]
+Object's №: 1
 Coordinate: [112 x 225 from (244, 160)]
+Object's №: 2
 Coordinate: [104 x 209 from (7, 91)]
Frame №	1173 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [116 x 232 from (242, 161)]
+Object's №: 1
 Coordinate: [113 x 225 from (84, 253)]
+Object's №: 2
 Coordinate: [103 x 205 from (9, 97)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [116 x 232 from (242, 161)]
+Object's №: 1
 Coordinate: [113 x 225 from (84, 253)]
+Object's №: 2
 Coordinate: [103 x 205 from (9, 97)]
Frame №	1174 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [118 x 236 from (77, 249)]
+Object's №: 1
 Coordinate: [117 x 233 from (239, 171)]
+Object's №: 2
 Coordinate: [107 x 215 from (7, 97)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [118 x 236 from (77, 249)]
+Object's №: 1
 Coordinate: [117 x 233 from (239, 171)]
+Object's №: 2
 Coordinate: [107 x 215 from (7, 97)]
Frame №	1175 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [117 x 234 from (73, 263)]
+Object's №: 1
 Coordinate: [118 x 236 from (242, 170)]
+Object's №: 2
 Coordinate: [105 x 211 from (7, 104)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [117 x 234 from (73, 263)]
+Object's №: 1
 Coordinate: [118 x 236 from (242, 170)]
+Object's №: 2
 Coordinate: [105 x 211 from (7, 104)]
Frame №	1176 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [115 x 230 from (73, 269)]
+Object's №: 1
 Coordinate: [127 x 254 from (235, 164)]
+Object's №: 2
 Coordinate: [102 x 205 from (8, 112)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [115 x 230 from (73, 269)]
+Object's №: 1
 Coordinate: [127 x 254 from (235, 164)]
+Object's №: 2
 Coordinate: [102 x 205 from (8, 112)]
Frame №	1177 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [115 x 230 from (129, 118)]
+Object's №: 1
 Coordinate: [123 x 245 from (233, 179)]
+Object's №: 2
 Coordinate: [102 x 205 from (7, 112)]
+Object's №: 3
 Coordinate: [74 x 149 from (475, 250)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [115 x 230 from (129, 118)]
+Object's №: 1
 Coordinate: [123 x 245 from (233, 179)]
+Object's №: 2
 Coordinate: [102 x 205 from (7, 112)]
+Object's №: 3
 Coordinate: [74 x 149 from (475, 250)]
Frame №	1178 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [123 x 245 from (233, 179)]
+Object's №: 1
 Coordinate: [107 x 214 from (6, 106)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [123 x 245 from (233, 179)]
+Object's №: 1
 Coordinate: [107 x 214 from (6, 106)]
Frame №	1179 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [123 x 246 from (236, 178)]
+Object's №: 1
 Coordinate: [104 x 209 from (6, 110)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [123 x 246 from (236, 178)]
+Object's №: 1
 Coordinate: [104 x 209 from (6, 110)]
Frame №	1180 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [122 x 243 from (236, 182)]
+Object's №: 1
 Coordinate: [106 x 213 from (4, 109)]
+Object's №: 2
 Coordinate: [95 x 189 from (75, 106)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [122 x 243 from (236, 182)]
+Object's №: 1
 Coordinate: [106 x 213 from (4, 109)]
+Object's №: 2
 Coordinate: [95 x 189 from (75, 106)]
Frame №	1181 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [106 x 213 from (4, 109)]
+Object's №: 1
 Coordinate: [114 x 228 from (236, 199)]
+Object's №: 2
 Coordinate: [93 x 187 from (69, 108)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [106 x 213 from (4, 109)]
+Object's №: 1
 Coordinate: [114 x 228 from (236, 199)]
+Object's №: 2
 Coordinate: [93 x 187 from (69, 108)]
Frame №	1182 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [113 x 227 from (236, 202)]
+Object's №: 1
 Coordinate: [104 x 208 from (6, 117)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [113 x 227 from (236, 202)]
+Object's №: 1
 Coordinate: [104 x 208 from (6, 117)]
Frame №	1183 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [187 x 375 from (23, 109)]
+Object's №: 1
 Coordinate: [112 x 223 from (-4, 114)]
+Object's №: 2
 Coordinate: [113 x 227 from (236, 202)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [187 x 375 from (23, 109)]
+Object's №: 1
 Coordinate: [112 x 223 from (-4, 114)]
+Object's №: 2
 Coordinate: [113 x 227 from (236, 202)]
Frame №	1184 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 216 from (-5, 120)]
+Object's №: 1
 Coordinate: [112 x 224 from (236, 203)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 216 from (-5, 120)]
+Object's №: 1
 Coordinate: [112 x 224 from (236, 203)]
Frame №	1185 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [116 x 232 from (-6, 121)]
+Object's №: 1
 Coordinate: [110 x 219 from (234, 206)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [116 x 232 from (-6, 121)]
+Object's №: 1
 Coordinate: [110 x 219 from (234, 206)]
Frame №	1186 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [113 x 227 from (-5, 126)]
+Object's №: 1
 Coordinate: [108 x 215 from (235, 209)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [113 x 227 from (-5, 126)]
+Object's №: 1
 Coordinate: [108 x 215 from (235, 209)]
Frame №	1187 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [120 x 240 from (-11, 128)]
+Object's №: 1
 Coordinate: [112 x 225 from (230, 208)]
+Object's №: 2
 Coordinate: [86 x 172 from (472, 220)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [120 x 240 from (-11, 128)]
+Object's №: 1
 Coordinate: [112 x 225 from (230, 208)]
+Object's №: 2
 Coordinate: [86 x 172 from (472, 220)]
Frame №	1188 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [112 x 223 from (-6, 137)]
+Object's №: 1
 Coordinate: [115 x 229 from (229, 212)]
+Object's №: 2
 Coordinate: [88 x 176 from (469, 214)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [112 x 223 from (-6, 137)]
+Object's №: 1
 Coordinate: [115 x 229 from (229, 212)]
+Object's №: 2
 Coordinate: [88 x 176 from (469, 214)]
Frame №	1189 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [112 x 224 from (-10, 139)]
+Object's №: 1
 Coordinate: [121 x 241 from (226, 211)]
+Object's №: 2
 Coordinate: [88 x 176 from (469, 214)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [112 x 224 from (-10, 139)]
+Object's №: 1
 Coordinate: [121 x 241 from (226, 211)]
+Object's №: 2
 Coordinate: [88 x 176 from (469, 214)]
Frame №	1190 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 217 from (-8, 146)]
+Object's №: 1
 Coordinate: [125 x 249 from (223, 217)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 217 from (-8, 146)]
+Object's №: 1
 Coordinate: [125 x 249 from (223, 217)]
Frame №	1191 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 216 from (-8, 148)]
+Object's №: 1
 Coordinate: [124 x 248 from (224, 224)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 216 from (-8, 148)]
+Object's №: 1
 Coordinate: [124 x 248 from (224, 224)]
Frame №	1192 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 213 from (-8, 152)]
+Object's №: 1
 Coordinate: [127 x 253 from (221, 221)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 213 from (-8, 152)]
+Object's №: 1
 Coordinate: [127 x 253 from (221, 221)]
Frame №	1193 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [126 x 250 from (222, 226)]
+Object's №: 1
 Coordinate: [106 x 213 from (-8, 156)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [126 x 250 from (222, 226)]
+Object's №: 1
 Coordinate: [106 x 213 from (-8, 156)]
Frame №	1194 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 253 from (222, 229)]
+Object's №: 1
 Coordinate: [101 x 201 from (-5, 167)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 253 from (222, 229)]
+Object's №: 1
 Coordinate: [101 x 201 from (-5, 167)]
Frame №	1195 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [123 x 245 from (220, 235)]
+Object's №: 1
 Coordinate: [103 x 207 from (-8, 163)]
+Object's №: 2
 Coordinate: [72 x 143 from (493, -11)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [123 x 245 from (220, 235)]
+Object's №: 1
 Coordinate: [103 x 207 from (-8, 163)]
+Object's №: 2
 Coordinate: [72 x 143 from (493, -11)]
Frame №	1196 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [122 x 244 from (219, 237)]
+Object's №: 1
 Coordinate: [105 x 209 from (-10, 161)]
+Object's №: 2
 Coordinate: [111 x 223 from (55, 153)]
+Object's №: 3
 Coordinate: [72 x 143 from (493, -11)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [122 x 244 from (219, 237)]
+Object's №: 1
 Coordinate: [105 x 209 from (-10, 161)]
+Object's №: 2
 Coordinate: [111 x 223 from (55, 153)]
+Object's №: 3
 Coordinate: [72 x 143 from (493, -11)]
Frame №	1197 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [117 x 234 from (219, 244)]
+Object's №: 1
 Coordinate: [112 x 224 from (-14, 160)]
+Object's №: 2
 Coordinate: [71 x 141 from (494, -11)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [117 x 234 from (219, 244)]
+Object's №: 1
 Coordinate: [112 x 224 from (-14, 160)]
+Object's №: 2
 Coordinate: [71 x 141 from (494, -11)]
Frame №	1198 ----------------------
Object's on frame in detect:	4
+Object's №: 0
 Coordinate: [114 x 229 from (-18, 165)]
+Object's №: 1
 Coordinate: [115 x 230 from (48, 158)]
+Object's №: 2
 Coordinate: [112 x 224 from (217, 252)]
+Object's №: 3
 Coordinate: [71 x 141 from (494, -9)]
Object's on frame in detect_filter:	4
+Object's №: 0
 Coordinate: [114 x 229 from (-18, 165)]
+Object's №: 1
 Coordinate: [115 x 230 from (48, 158)]
+Object's №: 2
 Coordinate: [112 x 224 from (217, 252)]
+Object's №: 3
 Coordinate: [71 x 141 from (494, -9)]
Frame №	1199 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [115 x 230 from (-14, 178)]
+Object's №: 1
 Coordinate: [114 x 228 from (219, 249)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [115 x 230 from (-14, 178)]
+Object's №: 1
 Coordinate: [114 x 228 from (219, 249)]
Frame №	1200 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 241 from (-19, 174)]
+Object's №: 1
 Coordinate: [110 x 220 from (221, 261)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [121 x 241 from (-19, 174)]
+Object's №: 1
 Coordinate: [110 x 220 from (221, 261)]
Frame №	1201 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [110 x 220 from (-13, 192)]
+Object's №: 1
 Coordinate: [113 x 225 from (223, 259)]
+Object's №: 2
 Coordinate: [70 x 139 from (124, 75)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [110 x 220 from (-13, 192)]
+Object's №: 1
 Coordinate: [113 x 225 from (223, 259)]
+Object's №: 2
 Coordinate: [70 x 139 from (124, 75)]
Frame №	1202 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 233 from (-19, 186)]
+Object's №: 1
 Coordinate: [117 x 234 from (217, 262)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 233 from (-19, 186)]
+Object's №: 1
 Coordinate: [117 x 234 from (217, 262)]
Frame №	1203 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [115 x 229 from (-18, 193)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [115 x 229 from (-18, 193)]
Frame №	1204 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [118 x 235 from (-21, 187)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [118 x 235 from (-21, 187)]
Frame №	1205 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [106 x 213 from (-11, 201)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [106 x 213 from (-11, 201)]
Frame №	1206 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1207 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1208 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1209 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [112 x 224 from (-21, 203)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [112 x 224 from (-21, 203)]
Frame №	1210 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 253 from (37, 206)]
+Object's №: 1
 Coordinate: [104 x 209 from (-16, 227)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 253 from (37, 206)]
+Object's №: 1
 Coordinate: [104 x 209 from (-16, 227)]
Frame №	1211 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [125 x 250 from (36, 207)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [125 x 250 from (36, 207)]
Frame №	1212 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [68 x 136 from (119, 108)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [68 x 136 from (119, 108)]
Frame №	1213 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [130 x 260 from (28, 218)]
+Object's №: 1
 Coordinate: [67 x 134 from (118, 109)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [130 x 260 from (28, 218)]
+Object's №: 1
 Coordinate: [67 x 134 from (118, 109)]
Frame №	1214 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [130 x 260 from (28, 218)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [130 x 260 from (28, 218)]
Frame №	1215 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1216 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 253 from (32, 237)]
+Object's №: 1
 Coordinate: [115 x 230 from (-29, 244)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 253 from (32, 237)]
+Object's №: 1
 Coordinate: [115 x 230 from (-29, 244)]
Frame №	1217 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 253 from (32, 237)]
+Object's №: 1
 Coordinate: [112 x 223 from (-24, 253)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [127 x 253 from (32, 237)]
+Object's №: 1
 Coordinate: [112 x 223 from (-24, 253)]
Frame №	1218 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 209 from (-24, 267)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 209 from (-24, 267)]
Frame №	1219 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 214 from (-25, 262)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 214 from (-25, 262)]
Frame №	1220 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 199 from (-20, 275)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 199 from (-20, 275)]
Frame №	1221 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [81 x 161 from (-9, 308)]
+Object's №: 1
 Coordinate: [80 x 160 from (60, 318)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [81 x 161 from (-9, 308)]
+Object's №: 1
 Coordinate: [80 x 160 from (60, 318)]
Frame №	1222 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1223 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1224 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1225 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1226 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1227 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1228 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	1229 ----------------------
Object's on frame in detect:	1
